gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
A1BG	chr19	93	190	186	0
A1BG-AS1	chr19	268	228	222	0
A1CF	chr10	97	183	296	0
A2M	chr12	175	494	618	0
A2M-AS1	chr12	36	66	47	0
A2ML1	chr12	7	21	16	0
A2ML1-AS1	chr12	1	2	1	0
A2ML1-AS2	chr12	0	0	0	0
A2MP1	chr12	1	0	1	0
A3GALT2	chr1	0	0	4	0
A4GALT	chr22	138	51	114	0
A4GNT	chr3	6	0	0	0
AAAS	chr12	813	1143	2852	2
AACS	chr12	893	1041	2144	1
AACSP1	chr5	11	1	3	0
AADAC	chr3	0	0	0	0
AADACL2	chr3	0	0	0	0
AADACL2-AS1	chr3	0	0	0	0
AADACL3	chr1	0	4	2	0
AADACL4	chr1	1	0	0	0
AADAT	chr4	613	1017	1496	0
AAGAB	chr15	977	943	2002	1
AAK1	chr2A	622	1035	1163	1
AAMDC	chr11	84	91	459	0
AAMP	chr2B	1263	1189	5316	3
AANAT	chr17	0	3	1	0
AARD	chr8	3	1	4	0
AARS1	chr16	1751	2492	2999	1
AARS1P1	chr4	0	0	0	0
AARS2	chr6	550	342	1935	0
AARSD1	chr17	652	769	1564	0
AASDH	chr4	160	189	1150	0
AASDHPPT	chr11	513	772	1954	0
AASS	chr7	2344	1602	2351	5
AATBC	chr21	4	30	10	0
AATF	chr17	714	605	1990	0
AATK	chr17	424	410	169	0
ABAT	chr16	198	359	315	0
ABBA01000933.1	chrUn_NW_019932985v1	0	0	0	0
ABBA01000935.2	chr6	0	0	138	0
ABBA01006766.1	chr17	0	0	0	0
ABBA01045074.1	chr2A	0	0	0	0
ABBA01045074.2	chr2A	0	0	0	0
ABCA1	chr9	1303	871	3198	0
ABCA10	chr17	2	2	7	0
ABCA11P	chr4	230	140	194	0
ABCA12	chr2B	9	24	19	0
ABCA13	chr7	11	32	13	0
ABCA17P	chr16	5	2	0	0
ABCA2	chr9	1916	3975	4238	1
ABCA3	chr16	647	302	512	0
ABCA4	chr1	19	4	16	0
ABCA5	chr17	156	68	439	0
ABCA6	chr17	12	12	11	0
ABCA7	chr19	3773	3462	3216	10
ABCA8	chr17	1	4	3	0
ABCA9	chr17	3	3	5	0
ABCA9-AS1	chr17	0	0	5	0
ABCB1	chr7	0	1	0	0
ABCB10	chr1	198	175	771	1
ABCB10P1	chr15	0	0	2	0
ABCB10P3	chr15	0	3	4	0
ABCB10P4	chr15	0	0	2	0
ABCB11	chr2B	0	2	1	0
ABCB4	chr7	20	30	85	0
ABCB5	chr7	0	1	0	0
ABCB6	chr2B	819	1439	2212	1
ABCB7	chrX	141	172	1820	0
ABCB8	chr7	823	801	889	1
ABCB9	chr12	867	933	962	2
ABCC1	chr16	1904	1426	2120	2
ABCC10	chr6	1014	999	1517	0
ABCC11	chr16	1	3	60	0
ABCC12	chr16	5	17	15	0
ABCC13	chr21	0	8	6	0
ABCC2	chr10	32	30	73	0
ABCC3	chr17	5	17	15	0
ABCC4	chr13	504	648	916	0
ABCC5	chr3	1495	2212	5821	1
ABCC5-AS1	chr3	0	0	0	0
ABCC6	chr16	306	73	211	0
ABCC6P1	chrUn_NW_019934440v1	0	0	160	0
ABCC6P2	chrUn_NW_019934440v1	0	0	83	0
ABCC8	chr11	3	6	6	0
ABCC9	chr12	4	4	9	0
ABCD1	chrX	282	309	314	0
ABCD1P2	chr1	0	0	0	0
ABCD2	chr12	1	2	0	0
ABCD3	chr1	728	711	2099	0
ABCD4	chr14	2043	1595	4145	3
ABCE1	chr4	263	325	2741	0
ABCF1	chr6	921	870	4682	1
ABCF2	chr7	512	797	2797	0
ABCF2P1	chr3	0	0	0	0
ABCF2P2	chr7	0	0	0	0
ABCF3	chr3	799	869	2404	0
ABCG1	chr21	39	71	87	0
ABCG2	chr4	51	81	129	0
ABCG4	chr11	28	18	88	0
ABCG5	chr2A	2	28	9	0
ABCG8	chr2A	3	2	5	0
ABHD1	chr2A	3	5	8	0
ABHD10	chr3	208	166	946	0
ABHD11	chr7	418	634	2315	0
ABHD11-AS1	chr7	1	0	3	0
ABHD12B	chr14	13	11	9	0
ABHD13	chr13	127	165	1100	0
ABHD14A	chr3	215	201	39	0
ABHD14A-ACY1	chr3	283	440	800	0
ABHD14B	chr3	159	42	163	0
ABHD15	chr17	362	635	341	0
ABHD15-AS1	chr17	1	2	0	0
ABHD16A	chr6	717	460	2521	0
ABHD17A	chr19	345	344	1439	1
ABHD17AP1	chr5	0	0	3	0
ABHD17AP3	chr1	0	0	0	0
ABHD17AP4	chr22	0	0	0	0
ABHD17AP5	chr22	0	0	21	0
ABHD17AP6	chr17	0	0	0	0
ABHD17B	chr9	184	244	879	0
ABHD17C	chr15	233	212	398	0
ABHD18	chr4	288	357	916	3
ABHD2	chr15	78	131	190	0
ABHD3	chr18	280	272	795	0
ABHD4	chr14	738	1322	1337	1
ABHD5	chr3	108	124	628	0
ABHD6	chr3	102	44	225	1
ABHD8	chr19	273	339	538	0
ABI1	chr10	380	349	1325	0
ABI1P1	chr14	0	0	0	0
ABI2	chr2B	1342	1407	5907	0
ABI3	chr17	0	0	2	0
ABI3BP	chr3	1	3	9	0
ABITRAM	chr9	257	302	266	0
ABITRAMP1	chr13	0	0	0	0
ABL1	chr9	2640	2793	7551	1
ABL2	chr1	840	818	957	1
ABLIM1	chr10	944	1357	1178	1
ABLIM2	chr4	20	7	16	0
ABLIM3	chr5	12	22	53	0
ABO	chr9	270	2537	2462	1
ABR	chr17	1195	1099	3665	2
ABRA	chr8	0	1	1	0
ABRACL	chr6	404	332	128	1
ABRAXAS1	chr4	240	250	1170	0
ABRAXAS2	chr10	89	111	540	0
ABT1	chr6	522	280	634	0
ABT1P1	chr4	0	1	0	0
ABTB1	chr3	270	403	492	0
ABTB2	chr11	130	145	151	0
AC000029.1	chr22	0	0	0	0
AC000029.2	chr22	2	1	2	0
AC000032.1	chr1	0	0	5	0
AC000035.1	chr22	0	0	0	0
AC000036.1	chr22	0	0	0	0
AC000041.1	chr22	0	0	0	0
AC000050.1	chr22	0	0	0	0
AC000050.3	chr22	0	0	0	0
AC000058.1	chr7	0	0	0	0
AC000061.1	chr7	0	0	0	0
AC000065.1	chr7	2	0	0	0
AC000065.2	chr7	0	2	0	0
AC000067.1	chr22	0	0	0	0
AC000068.1	chr22	14	64	48	0
AC000068.2	chr22	3	12	27	0
AC000068.3	chr22	33	18	47	0
AC000072.1	chr22	7	15	67	0
AC000077.1	chr22	0	0	0	0
AC000078.1	chr22	0	1	0	0
AC000081.1	chr22	0	0	0	0
AC000081.2	chr22	0	0	0	0
AC000082.1	chr22	1	1	0	0
AC000085.1	chr22	0	0	0	0
AC000089.1	chr22	0	1	0	0
AC000093.1	chr22	644	603	728	0
AC000095.1	chr22	34	20	11	0
AC000095.2	chr22	0	0	0	0
AC000095.3	chr22	11	0	4	0
AC000111.1	chr7	0	0	0	0
AC000111.2	chr7	0	0	0	0
AC000113.1	chrX	0	0	0	0
AC000114.1	chrX	0	0	0	0
AC000120.1	chr7	0	0	0	0
AC000120.2	chr7	21	17	12	0
AC000120.3	chr7	641	757	2902	0
AC000120.4	chr7	324	313	1048	0
AC000123.1	chr7	9	2	6	0
AC000123.2	chr7	13	2	40	0
AC000123.3	chr7	18	20	39	1
AC000124.1	chr7	0	0	0	0
AC000362.1	chr7	0	0	0	0
AC000367.1	chr7	0	0	0	0
AC000372.1	chr7	0	0	0	0
AC000374.1	chr7	0	0	0	0
AC000403.1	chr13	1	2	1	0
AC001226.1	chr13	0	1	0	0
AC001226.2	chr13	87	80	212	0
AC002044.1	chr16	0	0	0	0
AC002044.2	chr16	1	19	11	0
AC002044.3	chr16	0	1	0	0
AC002057.1	chr7	0	0	0	0
AC002057.2	chr7	0	0	0	0
AC002059.1	chr22	3	2	2	0
AC002059.2	chr22	0	0	0	0
AC002059.3	chr22	2	0	2	0
AC002064.1	chr7	0	0	0	0
AC002064.2	chr7	1	2	1	0
AC002064.3	chr7	0	0	0	0
AC002064.4	chr7	0	0	0	0
AC002066.1	chr7	1	0	0	0
AC002069.1	chr7	0	0	0	0
AC002069.2	chr7	0	0	0	0
AC002069.3	chr7	0	0	0	0
AC002069.4	chr7	0	0	0	0
AC002070.1	chr12	0	4	8	0
AC002072.1	chrX	0	0	3	0
AC002073.1	chr22	0	0	0	0
AC002074.1	chr7	0	3	1	0
AC002074.2	chr7	0	0	0	0
AC002075.1	chr7	0	0	1	0
AC002075.2	chr7	0	0	0	0
AC002076.1	chr7	0	0	0	0
AC002076.2	chr7	0	0	0	0
AC002090.1	chr17	0	0	0	0
AC002091.1	chr17	8	2	2	0
AC002091.2	chr17	3	3	1	0
AC002094.1	chr17	100	108	310	0
AC002094.2	chr17	118	135	337	0
AC002094.3	chr17	1209	1184	539	0
AC002094.4	chr17	0	0	4	0
AC002094.5	chr17	0	1	1	0
AC002101.1	chr9	0	0	0	0
AC002115.1	chr19	0	1	0	0
AC002116.1	chr19	282	291	398	0
AC002116.2	chr19	4	0	22	0
AC002127.1	chr7	0	0	0	0
AC002128.1	chr19	66	79	27	0
AC002128.2	chr19	7	10	8	0
AC002306.1	chr19	0	0	2	0
AC002310.1	chr16_NW_019932886v1_random	0	0	110	0
AC002310.2	chr16_NW_019932886v1_random	0	0	306	0
AC002310.3	chr16_NW_019932886v1_random	0	0	12	0
AC002310.4	chr16_NW_019932886v1_random	0	0	266	0
AC002310.5	chr16_NW_019932886v1_random	0	0	352	0
AC002316.1	chr17	3925	2461	1723	2
AC002331.1	chr16	0	0	0	0
AC002347.1	chr17	4	2	0	0
AC002347.2	chr17	11	2	0	0
AC002350.1	chr12	0	0	0	0
AC002350.2	chr12	15	20	6	0
AC002351.1	chr12	3	15	10	0
AC002359.1	chrX	0	0	0	0
AC002365.1	chrX	0	0	0	0
AC002366.1	chrX	0	0	0	0
AC002368.1	chrX	0	0	3	0
AC002375.1	chr12	0	0	0	0
AC002377.1	chrX	0	0	0	0
AC002378.1	chr22	1	0	0	0
AC002381.1	chr7	0	0	0	0
AC002383.1	chr7	0	0	0	0
AC002386.1	chr7	0	0	0	0
AC002395.1	chr12	0	0	0	0
AC002398.1	chr19	4	2	16	0
AC002398.2	chr19	2	2	8	0
AC002400.1	chr16	3	0	3	0
AC002401.1	chr17	0	0	3	0
AC002401.2	chr17	0	0	0	0
AC002401.3	chr17	0	2	1	0
AC002401.4	chr17	1	0	0	0
AC002407.1	chrX	0	0	0	0
AC002407.2	chrX	3	2	19	0
AC002416.1	chrX	0	0	0	0
AC002428.1	chr5	0	0	0	0
AC002428.2	chr5	0	0	0	0
AC002429.1	chr7	0	0	0	0
AC002429.2	chr7	1	0	0	0
AC002451.1	chr7	0	0	0	0
AC002451.2	chr7	0	0	0	0
AC002456.1	chr7	8	2	14	0
AC002456.2	chr7	0	0	0	0
AC002458.1	chr7	0	0	0	0
AC002460.1	chr4	0	0	0	0
AC002460.2	chr4	0	0	0	0
AC002461.1	chr7	0	0	0	0
AC002463.1	chr7	1	0	0	0
AC002464.1	chr6	0	0	0	0
AC002465.1	chr7	0	0	0	0
AC002467.1	chr7	24	27	40	0
AC002470.1	chr22	3	3	3	0
AC002470.2	chr22	1340	1364	2056	1
AC002472.1	chr22	0	1	0	0
AC002472.2	chr22	12	6	17	0
AC002472.3	chr22	1	3	0	0
AC002472.4	chr22	0	0	0	0
AC002480.1	chr7	171	39	25	0
AC002480.2	chr7	6	0	8	0
AC002486.1	chr7	0	0	0	0
AC002486.2	chr7	0	0	0	0
AC002487.1	chr7	0	0	0	0
AC002504.1	chrX	0	0	0	0
AC002511.1	chr19	0	0	0	0
AC002511.2	chr19	0	0	0	0
AC002511.3	chr19	0	0	0	0
AC002519.1	chr16_NW_019932886v1_random	0	0	24	0
AC002519.2	chr16_NW_019932886v1_random	0	0	41	0
AC002524.1	chrX	0	2	1	0
AC002525.1	chr13	1	0	6	0
AC002529.1	chr7	0	0	0	0
AC002540.1	chr7	0	0	0	0
AC002542.1	chr7	0	0	0	0
AC002542.2	chr7	0	0	0	0
AC002542.3	chr7	0	0	0	0
AC002542.4	chr7	0	0	0	0
AC002542.5	chr7	0	0	0	0
AC002542.6	chr7	0	0	0	0
AC002543.1	chr7	0	0	1	0
AC002543.2	chr7	0	0	0	0
AC002545.1	chr17	0	0	0	0
AC002546.1	chr17	0	0	0	0
AC002550.1	chr16	259	345	129	0
AC002550.2	chr16	8	14	2	0
AC002551.1	chr16	0	0	0	0
AC002553.1	chr17	23	8	70	0
AC002553.2	chr17	0	0	41	0
AC002558.1	chr17	0	1	2	0
AC002558.2	chr17	0	0	7	0
AC002558.3	chr17	0	1	3	0
AC002563.1	chr12	0	1	4	0
AC002980.1	chrX	0	0	0	0
AC002981.1	chrX	0	0	0	0
AC002984.1	chr19	1	2	2	0
AC002985.1	chr19	466	601	629	0
AC002996.1	chr12	379	307	957	0
AC003001.1	chrX	0	0	0	0
AC003001.2	chrX	0	0	0	0
AC003002.1	chr19	16	16	9	0
AC003002.2	chr19	0	0	52	0
AC003002.3	chr19	47	62	41	0
AC003005.1	chr19	32	13	74	0
AC003005.2	chr19	1	2	6	0
AC003006.1	chr19	35	31	155	0
AC003009.1	chr16	0	0	0	0
AC003035.1	chrX	0	0	0	0
AC003035.2	chrX	0	0	0	0
AC003043.1	chr17	4	11	1	0
AC003043.2	chr17	0	0	0	0
AC003043.3	chr17	0	0	0	0
AC003044.1	chr7	0	0	0	0
AC003045.1	chr7	0	0	0	0
AC003070.1	chr17	0	0	14	0
AC003070.2	chr17	0	0	0	0
AC003071.1	chr22	0	0	0	0
AC003071.2	chr22	0	0	0	0
AC003072.1	chr22	27	32	20	0
AC003072.2	chr22	0	0	0	0
AC003077.1	chr7	11	11	41	0
AC003080.1	chr7	0	0	0	0
AC003084.1	chr7	0	0	0	0
AC003086.1	chr7	0	8	1	0
AC003087.1	chr7	0	0	0	0
AC003092.1	chr7	0	0	0	0
AC003092.2	chr7	0	0	0	0
AC003093.1	chr7	8	1	5	0
AC003098.1	chr17	0	0	0	0
AC003101.1	chr17	0	0	4	0
AC003101.2	chr17	0	0	5	0
AC003101.3	chr17	143	146	116	0
AC003102.1	chr17	115	100	344	0
AC003109.1	chr7	0	0	0	0
AC003657.1	chrX	0	0	0	0
AC003657.2	chrX	0	0	0	0
AC003659.1	chrX	0	0	0	0
AC003666.1	chrX	0	0	0	0
AC003669.1	chrX	1	0	0	0
AC003681.1	chr22	772	627	2229	0
AC003682.1	chr19	0	0	1	0
AC003684.1	chrX	0	0	0	0
AC003685.1	chrX	0	0	0	0
AC003685.2	chrX	0	0	0	0
AC003686.1	chr12	0	0	0	0
AC003687.1	chr17	0	0	0	0
AC003688.1	chr17	0	0	0	0
AC003688.2	chr17	256	303	661	0
AC003688.3	chr17	0	0	0	0
AC003950.1	chr17	0	0	0	0
AC003956.1	chr19	0	0	0	0
AC003958.1	chr17	0	0	0	0
AC003958.2	chr17	0	0	0	0
AC003965.1	chr16	6	0	0	0
AC003965.2	chr16	0	0	0	0
AC003973.1	chr19	0	0	0	0
AC003973.2	chr19	0	0	0	0
AC003975.1	chr7	0	0	0	0
AC003982.1	chr12	0	0	0	0
AC003984.1	chr7	1	0	1	0
AC003985.1	chr7	0	0	0	0
AC003986.1	chr7	0	1	2	0
AC003986.2	chr7	0	2	2	0
AC003986.3	chr7	0	0	0	0
AC003988.1	chr7	0	0	0	0
AC003989.1	chr7	0	0	0	0
AC003989.2	chr7	1	0	0	0
AC003991.1	chr7	1	0	0	0
AC003991.2	chr7	1	1	5	0
AC003992.1	chr7	0	0	1	0
AC004000.1	chrX	0	0	0	0
AC004004.1	chr19	0	0	0	0
AC004006.1	chr7	0	0	0	0
AC004009.1	chr7	0	0	0	0
AC004009.2	chr7	0	0	0	0
AC004009.3	chr7	0	0	0	0
AC004012.1	chr7	0	1	0	0
AC004014.1	chr7	0	0	0	0
AC004014.2	chr7	0	0	0	0
AC004022.1	chr7	0	0	0	0
AC004022.2	chr7	0	0	0	0
AC004023.1	chr7	1	1	3	0
AC004024.1	chr12	0	0	0	0
AC004034.1	chr16	0	1	0	0
AC004039.1	chr5	3	15	2	0
AC004047.1	chr4	0	0	0	0
AC004052.1	chr4	0	0	0	0
AC004053.1	chr4	0	0	0	0
AC004054.1	chr4	0	0	0	0
AC004057.1	chr4	0	0	0	0
AC004062.1	chr4	0	0	0	0
AC004063.1	chr4	0	0	0	0
AC004066.1	chr4	0	0	0	0
AC004066.2	chr4	0	0	0	0
AC004067.1	chr4	23	25	17	0
AC004069.1	chr4	5	2	9	0
AC004069.2	chr4	0	0	0	0
AC004069.3	chr4	0	0	0	0
AC004074.1	chrX	0	0	0	0
AC004076.1	chr19	18	14	26	0
AC004076.2	chr19	102	108	69	0
AC004079.1	chr7	3	4	0	0
AC004079.2	chr7	0	0	0	0
AC004079.3	chr7	0	0	3	0
AC004079.4	chr7	0	9	188	0
AC004079.5	chr7	26	52	3	0
AC004080.1	chr7	0	0	0	0
AC004080.10	chr7	0	0	0	0
AC004080.11	chr7	0	0	0	0
AC004080.12	chr7	0	0	0	0
AC004080.13	chr7	0	0	0	0
AC004080.14	chr7	0	0	0	0
AC004080.15	chr7	0	0	0	0
AC004080.16	chr7	0	0	0	0
AC004080.17	chr7	0	0	0	0
AC004080.2	chr7	0	0	0	0
AC004080.3	chr7	0	0	0	0
AC004080.4	chr7	0	0	0	0
AC004080.5	chr7	0	0	0	0
AC004080.6	chr7	0	0	8	0
AC004080.7	chr7	0	0	0	0
AC004080.8	chr7	0	0	0	0
AC004080.9	chr7	0	0	0	0
AC004083.1	chr8	2	0	4	0
AC004112.1	chr7	0	0	0	0
AC004125.1	chr16	0	0	0	0
AC004129.1	chr7	0	0	0	0
AC004129.3	chr7	0	0	0	0
AC004129.4	chr7	0	1	0	0
AC004130.1	chr7	0	0	0	0
AC004130.2	chr7	31	1	3	0
AC004134.1	chr17	0	0	0	0
AC004147.1	chr17	0	0	0	0
AC004147.2	chr17	7	3	4	0
AC004147.3	chr17	0	0	0	0
AC004147.4	chr17	3	4	6	0
AC004147.5	chr17	0	0	0	0
AC004148.1	chr17	752	453	219	0
AC004151.1	chr19	460	790	378	0
AC004156.1	chr19	4	0	0	0
AC004158.1	chr16	38	26	88	0
AC004160.1	chr7	2	2	2	0
AC004160.2	chr7	0	0	0	0
AC004217.1	chr12	0	0	2	0
AC004217.2	chr12	0	0	0	0
AC004221.1	chr19	12	2	2	0
AC004223.1	chr17	1	0	0	0
AC004223.2	chr17	4	3	0	0
AC004223.3	chr17	120	95	325	0
AC004223.4	chr17	13	9	0	0
AC004224.1	chr16	0	0	0	0
AC004224.2	chr16	37	31	71	0
AC004231.1	chr17	0	1	2	0
AC004231.3	chr17	0	0	0	0
AC004232.1	chr16	4	0	6	0
AC004232.2	chr16	6	4	0	0
AC004233.1	chr16	6	8	1	0
AC004233.2	chr16	170	330	166	0
AC004233.3	chr16	10	17	0	0
AC004241.1	chr12	16	8	27	0
AC004241.2	chr12	1	1	0	0
AC004241.3	chr12	6	7	2	0
AC004241.4	chr12	1	2	1	0
AC004241.5	chr12	3	3	3	0
AC004253.1	chr17	0	0	168	0
AC004253.2	chr17	0	0	0	0
AC004257.1	chr19	0	0	0	0
AC004263.1	chr12	5	5	4	0
AC004263.2	chr12	118	46	306	0
AC004264.1	chr22	0	0	13	0
AC004264.2	chr22	0	9	13	0
AC004381.1	chr16	0	0	0	0
AC004381.2	chr16	0	0	0	0
AC004381.3	chr16	1	1	0	0
AC004381.4	chr16	0	0	0	0
AC004383.1	chrX	1	0	0	0
AC004386.1	chrX	0	0	0	0
AC004386.2	chrX	0	0	0	0
AC004386.3	chrX	0	0	0	0
AC004386.4	chrX	0	0	3	0
AC004386.5	chrX	0	0	1	0
AC004386.6	chrX	0	0	0	0
AC004386.7	chrX	0	0	0	0
AC004408.1	chr17	5	2	6	0
AC004408.2	chr17	14	6	5	0
AC004415.1	chr7	0	0	0	0
AC004448.1	chr17	0	0	0	0
AC004448.2	chr17	0	1	4	0
AC004448.3	chr17	2	1	2	0
AC004448.4	chr17	0	0	0	0
AC004448.5	chr17	0	0	0	0
AC004449.1	chr19	12	54	4	0
AC004453.1	chr7	0	0	2	0
AC004453.2	chr7	1	3	3	0
AC004461.1	chr22	0	0	0	0
AC004461.2	chr22	0	0	2	0
AC004461.3	chr22	12	27	3	0
AC004464.1	chr2B	0	0	0	0
AC004466.1	chr12	203	123	626	0
AC004466.2	chr12	1	4	6	0
AC004466.3	chr12	4	1	9	0
AC004467.1	chrX	0	0	0	0
AC004470.1	chrX	0	0	0	0
AC004470.2	chrX	2	0	0	0
AC004471.1	chr22	6	3	1	0
AC004471.2	chr22	3	8	5	0
AC004477.1	chr17	32	133	90	0
AC004477.2	chr17	102	99	79	0
AC004477.3	chr17	3	3	28	0
AC004485.1	chr7	0	0	0	0
AC004486.1	chr12	0	0	0	0
AC004490.1	chr19	126	129	213	0
AC004491.1	chr7	0	0	3	0
AC004492.1	chr7	11	5	9	0
AC004494.1	chr16	6	4	1	0
AC004494.2	chr16	12	3	2	0
AC004510.1	chr19	0	0	0	0
AC004522.1	chr7	0	0	0	0
AC004522.2	chr7	0	0	0	0
AC004522.3	chr7	0	0	0	0
AC004522.4	chr7	0	2	0	0
AC004522.5	chr7	0	0	3	0
AC004522.6	chr7	0	8	16	0
AC004528.1	chr19	0	0	0	0
AC004528.2	chr19	155	189	2272	0
AC004540.1	chr7	78	50	26	1
AC004540.2	chr7	36	18	43	0
AC004542.1	chr22	268	221	157	1
AC004542.2	chr22	575	501	246	0
AC004542.3	chr22	33	36	73	0
AC004542.4	chr22	0	0	0	0
AC004542.5	chr22	0	0	20	0
AC004542.6	chr22	95	122	45	0
AC004543.1	chr7	0	0	0	0
AC004549.1	chr7	0	0	0	0
AC004551.1	chr12	0	0	0	0
AC004552.1	chrX	0	0	0	0
AC004554.1	chrX	0	0	0	0
AC004554.2	chrX	2	0	2	0
AC004562.1	chr17	0	0	0	0
AC004584.1	chr17	0	0	0	0
AC004584.2	chr17	0	0	0	0
AC004584.3	chr17	2	0	0	0
AC004585.1	chr17	0	0	0	0
AC004585.2	chr17	0	0	0	0
AC004590.1	chr17	0	0	0	0
AC004593.1	chr7	0	3	1	0
AC004593.2	chr7	160	175	218	0
AC004594.1	chr7	0	0	0	0
AC004596.1	chr17	1	0	0	0
AC004597.1	chr19	1	0	0	0
AC004623.1	chr19	361	410	472	0
AC004637.1	chr19	0	1	0	0
AC004664.1	chr4	0	0	0	0
AC004672.1	chr12	1	0	0	0
AC004672.2	chr12	0	0	0	0
AC004674.1	chrX	0	0	0	0
AC004674.2	chrX	0	0	0	0
AC004678.1	chr19	2	3	0	0
AC004678.2	chr19	1	1	2	0
AC004687.1	chr17	0	1	2	0
AC004687.2	chr17	644	736	1712	1
AC004687.3	chr17	0	5	6	0
AC004690.1	chr7	0	0	0	0
AC004690.2	chr7	0	0	0	0
AC004691.1	chr7	0	0	1	0
AC004691.2	chr7	8	29	100	0
AC004692.1	chr7	0	0	0	0
AC004692.2	chr7	0	0	0	0
AC004696.1	chr19	0	8	1	0
AC004696.2	chr19	0	0	0	0
AC004702.1	chr17	0	0	0	0
AC004704.1	chr4	0	0	0	0
AC004706.1	chr17	19	7	25	0
AC004706.2	chr17	0	0	0	0
AC004706.3	chr17	47	55	134	0
AC004707.1	chr17	0	0	0	0
AC004707.2	chr17	71	93	101	0
AC004765.1	chr12	0	0	0	0
AC004771.1	chr17	3	4	12	0
AC004771.2	chr17	0	0	31	0
AC004771.3	chr17	16	19	208	0
AC004771.4	chr17	23	14	2	0
AC004774.1	chr7	0	0	0	0
AC004774.2	chr7	0	0	0	0
AC004774.3	chr7	0	0	0	0
AC004775.1	chr5	0	0	0	0
AC004777.1	chr5	0	0	0	0
AC004784.1	chr19	0	0	0	0
AC004788.1	chr7	0	0	0	0
AC004790.1	chr19	0	0	0	0
AC004790.2	chr19	0	0	0	0
AC004792.1	chr19	0	0	0	0
AC004797.1	chr17	122	129	362	0
AC004801.1	chr12	0	0	0	0
AC004801.2	chr12	18	1	9	0
AC004801.3	chr12	1	0	0	0
AC004801.4	chr12	0	0	0	0
AC004801.5	chr12	0	0	0	0
AC004801.6	chr12	14	12	11	0
AC004801.7	chr12	0	0	0	0
AC004803.1	chr12	88	26	40	0
AC004805.1	chr17	29	20	104	0
AC004805.2	chr17	0	0	0	0
AC004805.3	chr17	0	0	0	0
AC004808.1	chr7	0	0	0	0
AC004808.2	chr7	0	1	1	0
AC004812.1	chr12	0	0	0	0
AC004812.2	chr12	57	54	80	0
AC004815.1	chr12	0	0	0	0
AC004816.1	chr14	195	99	230	0
AC004816.2	chr14	0	0	1	0
AC004817.1	chr14	0	0	0	0
AC004817.2	chr14	0	0	0	0
AC004817.3	chr14	1	1	0	0
AC004817.4	chr14	0	0	0	0
AC004817.5	chr14	2	2	0	0
AC004825.1	chr14	0	0	0	0
AC004825.2	chr14	7	6	21	0
AC004825.3	chr14	0	0	26	0
AC004828.1	chr14	0	0	3	0
AC004828.2	chr14	1	1	0	0
AC004830.1	chr7	0	0	0	0
AC004830.2	chr7	5	1	1	0
AC004832.1	chr22	1	0	0	0
AC004832.2	chr22	0	0	0	0
AC004832.3	chr22	258	235	187	0
AC004832.4	chr22	2	0	1	0
AC004832.5	chr22	2	1	2	0
AC004832.6	chr22	2	3	10	0
AC004834.1	chr7	6	23	26	0
AC004835.1	chrX	0	0	1	0
AC004835.2	chrX	0	0	0	0
AC004836.1	chr7	22	19	57	0
AC004837.1	chrUn_NW_019932961v1	0	0	6	0
AC004837.2	chr7	0	0	12	0
AC004837.3	chrUn_NW_019932961v1	0	0	5	0
