gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
A1BG	chr19	279	262	355	0
A1CF	chr10	22	25	44	0
A2M	chr12	1018	1347	2325	1
A2ML1	chr12	2	4	3	0
A3GALT2	chr1	0	2	4	0
A4GALT	chr22	193	102	225	1
A4GNT	chr3	10	0	1	0
AAAS	chr12	853	1112	3199	0
AACS	chr12	540	565	1216	0
AADAC	chr3	9	4	17	0
AADACL2	chr3	0	0	0	0
AADACL3	chr1	0	1	0	0
AADACL4	chr1	9	0	7	0
AADAT	chr4	266	390	520	0
AAGAB	chr15	286	318	652	0
AAK1	chr2A	743	854	1410	1
AAMDC	chr11	155	121	754	0
AAMP	chr2B	1554	1326	4699	3
AANAT	chr17	3	7	3	0
AARD	chr8	4	1	21	0
AARS2	chr6	308	227	1244	2
AARSD1	chr17	474	515	1076	0
AASDH	chr4	95	81	478	0
AASDHPPT	chr11	420	564	1603	1
AASS	chr7	1159	595	1173	2
AATF	chr17	435	330	919	0
AATK	chr17	691	743	254	2
ABAT	chr16	1478	450	924	1
ABCA1	chr9	1507	1795	4587	3
ABCA10	chr17	6	20	32	0
ABCA12	chr2B	1	3	8	0
ABCA13	chr7	4	54	44	0
ABCA2	chr9	4020	5409	7632	4
ABCA3	chr16	335	216	247	0
ABCA4	chr1	18	7	22	0
ABCA5	chr17	220	114	549	0
ABCA6	chr17	9	3	10	0
ABCA7	chr19	825	1093	837	0
ABCA8	chr17	783	1211	1773	1
ABCA9	chr17	66	88	151	1
ABCB1	chr7	22	28	68	0
ABCB10	chr1	103	92	430	0
ABCB11	chr2B	20	30	29	0
ABCB4	chr7	13	29	86	0
ABCB5	chr7	2	0	0	0
ABCB6	chr2B	507	812	1225	1
ABCB7	chrX	106	99	1314	0
ABCB8	chr7	825	853	828	1
ABCB9	chr12	1038	959	760	2
ABCC1	chr16	1238	1360	1940	4
ABCC10	chr6	489	511	884	1
ABCC11	chr16	6	2	85	0
ABCC12	chr16	0	0	0	0
ABCC2	chr10	70	95	255	0
ABCC3	chr17	66	75	83	0
ABCC4	chr13	89	94	194	0
ABCC5	chr3	1659	1765	5277	1
ABCC6	chr16	136	37	129	0
ABCC8	chr11	5	24	23	0
ABCC9	chr12	78	112	427	0
ABCD1	chrX	507	564	659	0
ABCD2	chr12	2	7	13	0
ABCD3	chr1	485	616	1697	0
ABCD4	chr14	1388	898	2040	0
ABCE1	chr4	228	239	2044	0
ABCF1	chr6	612	749	2812	0
ABCF2	chr7	367	426	1799	0
ABCF3	chr3	619	729	2062	0
ABCG1	chr21	294	572	737	1
ABCG2	chr4	74	130	120	0
ABCG4	chr11	70	75	223	0
ABCG5	chr2A	8	27	17	0
ABCG8	chr2A	15	8	15	0
