gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
A1BG	chr19	108	69	143	0
A1CF	chr10	825	1110	1826	0
A2M	chr12	250	1007	1125	1
A2ML1	chr12	2	16	6	0
A3GALT2	chr1	0	0	2	0
A4GALT	chr22	60	38	102	0
A4GNT	chr3	3	2	0	0
AAAS	chr12	550	731	2135	0
AACS	chr12	536	668	1715	1
AADAC	chr3	17	16	32	0
AADACL2	chr3	0	0	0	0
AADACL3	chr1	3	1	0	0
AADACL4	chr1	0	1	1	0
AADAT	chr4	373	463	629	0
AAGAB	chr15	860	804	1667	1
AAK1	chr2A	1053	1289	2384	2
AAMDC	chr11	137	141	645	0
AAMP	chr2B	1331	1247	5401	2
AANAT	chr17	2	0	0	0
AARD	chr8	166	2	226	0
AARS2	chr6	416	299	1744	1
AARSD1	chr17	389	401	884	1
AASDH	chr4	207	152	1038	0
AASDHPPT	chr11	773	965	2705	3
AASS	chr7	855	373	799	0
AATF	chr17	491	479	1137	1
AATK	chr17	669	564	282	2
ABAT	chr16	556	377	517	1
ABCA1	chr9	2123	2367	6261	0
ABCA10	chr17	14	8	30	0
ABCA12	chr2B	34	12	50	0
ABCA13	chr7	55	11	41	0
ABCA2	chr9	2177	4979	6042	1
ABCA3	chr16	663	262	427	0
ABCA4	chr1	105	124	159	0
ABCA5	chr17	244	158	660	0
ABCA6	chr17	16	8	17	0
ABCA7	chr19	3805	2858	2841	1
ABCA8	chr17	88	134	201	0
ABCA9	chr17	11	3	11	0
ABCB1	chr7	0	6	11	0
ABCB10	chr1	352	328	1359	0
ABCB11	chr2B	1	6	1	0
ABCB4	chr7	36	45	122	0
ABCB5	chr7	2	0	1	0
ABCB6	chr2B	298	519	860	0
ABCB7	chrX	128	168	1501	0
ABCB8	chr7	603	610	544	1
ABCB9	chr12	820	782	672	1
ABCC1	chr16	1448	1421	2126	1
ABCC10	chr6	1341	1723	2966	0
ABCC11	chr16	6	4	161	0
ABCC12	chr16	0	1	3	0
ABCC2	chr10	26	70	181	0
ABCC3	chr17	776	1340	1160	1
ABCC4	chr13	412	266	586	0
ABCC5	chr3	1303	1741	5121	0
ABCC6	chr16	317	108	383	0
ABCC8	chr11	28	41	59	0
ABCC9	chr12	169	47	377	0
ABCD1	chrX	337	395	481	0
ABCD2	chr12	2	9	14	0
ABCD3	chr1	1028	1178	3240	0
ABCD4	chr14	1967	1308	2563	3
ABCE1	chr4	316	383	2862	0
ABCF1	chr6	1143	1338	3855	0
ABCF2	chr7	421	481	2441	1
ABCF3	chr3	557	610	2249	1
ABCG1	chr21	98	193	247	1
ABCG2	chr4	224	316	436	0
ABCG4	chr11	22	9	53	0
ABCG5	chr2A	2	24	3	0
ABCG8	chr2A	2	2	2	0
ABHD1	chr2A	0	1	2	0
ABHD10	chr3	272	241	984	0
ABHD11	chr7	411	381	2087	0
ABHD12B	chr14	4	7	9	0
ABHD13	chr13	361	456	2628	0
ABHD14A	chr3	325	324	46	0
ABHD14A-ACY1	chr3	394	581	743	0
ABHD14B	chr3	178	60	174	0
ABHD15	chr17	1333	1126	1122	3
ABHD16A	chr6	765	643	2933	1
ABHD17A	chr19	281	292	1701	0
ABHD17B	chr9	255	232	1117	0
ABHD17C	chr15	286	250	456	0
ABHD18	chr4	285	333	851	3
ABHD2	chr15	351	330	631	0
ABHD3	chr18	376	450	965	0
ABHD4	chr14	921	1519	1857	3
ABHD5	chr3	166	199	814	0
ABHD6	chr3	107	71	329	0
ABHD8	chr19	418	412	576	0
ABI1	chr10	482	451	1923	0
ABI2	chr2B	1581	1524	5743	1
ABI3	chr17	4	0	0	0
ABI3BP	chr3	11	42	63	0
ABL1	chr9	3369	3293	8746	2
ABL2	chr1	899	963	1291	0
ABLIM1	chr10	1949	2952	3072	4
ABLIM2	chr4	83	25	43	0
ABLIM3	chr5	23	38	110	0
