gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
A1BG	chr19	227	252	399	0
A1CF	chr10	4	0	3	0
A2M	chr12	12	3	19	0
A2ML1	chr12	2	0	1	0
A3GALT2	chr1	1	5	6	0
A4GALT	chr22	28	70	90	0
A4GNT	chr3	1	1	0	0
AAAS	chr12	1016	1281	3341	0
AACS	chr12	659	480	1362	1
AADAC	chr3	0	0	0	0
AADACL2	chr3	0	0	0	0
AADACL3	chr1	0	0	0	0
AADACL4	chr1	0	0	0	0
AADAT	chr4	793	1121	1423	3
AAGAB	chr15	847	999	1609	0
AAK1	chr2A	2925	3519	6597	5
AAMDC	chr11	24	60	135	0
AAMP	chr2B	1148	985	4658	4
AANAT	chr17	2	1	1	0
AARD	chr8	2	4	3	0
AARS2	chr6	577	479	2203	2
AARSD1	chr17	800	775	2024	0
AASDH	chr4	121	156	905	0
AASDHPPT	chr11	1720	2267	5495	3
AASS	chr7	346	204	409	1
AATF	chr17	483	443	1149	1
AATK	chr17	1646	1566	881	8
ABAT	chr16	2706	2211	2501	4
ABCA1	chr9	391	400	1152	1
ABCA10	chr17	6	19	30	0
ABCA12	chr2B	8	4	10	0
ABCA13	chr7	2	0	1	0
ABCA2	chr9	5012	9257	12710	13
ABCA3	chr16	6190	5334	5160	16
ABCA4	chr1	0	0	0	0
ABCA5	chr17	466	367	1307	1
ABCA6	chr17	0	5	4	0
ABCA7	chr19	3390	2546	2458	12
ABCA8	chr17	0	0	0	0
ABCA9	chr17	14	38	38	0
ABCB1	chr7	10	17	51	0
ABCB10	chr1	255	150	792	0
ABCB11	chr2B	3	0	3	0
ABCB4	chr7	63	9	117	0
ABCB5	chr7	0	0	0	0
ABCB6	chr2B	692	953	1414	1
ABCB7	chrX	162	174	1517	0
ABCB8	chr7	1936	1438	1414	5
ABCB9	chr12	1571	1533	1155	1
ABCC1	chr16	1435	1189	2167	5
ABCC10	chr6	1337	1611	2788	0
ABCC11	chr16	5	1	196	0
ABCC12	chr16	1	0	0	0
ABCC2	chr10	11	27	57	0
ABCC3	chr17	0	0	1	0
ABCC4	chr13	102	75	148	0
ABCC5	chr3	2786	2632	8947	1
ABCC6	chr16	56	23	54	1
ABCC8	chr11	546	1331	1971	0
ABCC9	chr12	14	16	51	0
ABCD1	chrX	856	770	880	1
ABCD2	chr12	1	7	9	0
ABCD3	chr1	461	571	1467	0
ABCD4	chr14	2326	1957	3514	10
ABCE1	chr4	349	452	3212	0
ABCF1	chr6	1006	1302	4222	0
ABCF2	chr7	588	702	2649	0
ABCF3	chr3	715	823	2498	1
ABCG1	chr21	489	598	968	0
ABCG2	chr4	0	1	2	0
ABCG4	chr11	393	438	1239	0
ABCG5	chr2A	6	37	2	0
ABCG8	chr2A	6	5	4	0
ABHD1	chr2A	12	21	22	0
ABHD10	chr3	347	273	1396	0
ABHD11	chr7	83	160	476	1
ABHD12B	chr14	3	3	5	0
ABHD13	chr13	149	155	892	1
ABHD14A	chr3	963	1098	156	1
ABHD14A-ACY1	chr3	765	880	608	1
ABHD14B	chr3	95	25	85	0
ABHD15	chr17	35	36	20	0
ABHD16A	chr6	914	585	3595	0
ABHD17A	chr19	489	552	2400	3
ABHD17B	chr9	404	372	1814	1
ABHD17C	chr15	879	1036	1404	3
ABHD18	chr4	279	353	762	6
ABHD2	chr15	335	335	523	0
ABHD3	chr18	51	45	118	0
ABHD4	chr14	263	405	553	0
ABHD5	chr3	221	326	925	0
ABHD6	chr3	180	110	514	0
ABHD8	chr19	596	701	1055	0
ABI1	chr10	491	405	1634	0
ABI2	chr2B	3735	3667	13364	6
ABI3	chr17	4	3	2	0
ABI3BP	chr3	5	4	22	0
ABL1	chr9	3337	3725	9518	8
ABL2	chr1	1396	1421	2076	4
ABLIM1	chr10	2258	2668	2915	7
ABLIM2	chr4	770	360	344	1
ABLIM3	chr5	222	391	1058	1
ABO	chr9	48	344	408	0
ABR	chr17	2517	3707	9687	8
