gene	log2FoldChange	pvalue	padj	padj_mine	qval_mine
A1BG	0.584727448675094	0.0332496917588508	0.0742661947202698	0.0772631218702758	0.0344721183339071
A1CF	-7.74609394083016	5.87713717223773e-77	8.73840287302806e-75	9.09103110336233e-75	4.05610195894635e-75
A2M	-0.981356020647875	0.0164499602691346	0.0411286387337974	0.0427883378004909	0.019090668462067
A2ML1	2.65844421161347	8.34094505504331e-13	1.10392106807085e-11	1.14846853725015e-11	5.12406726009958e-12
A3GALT2	0.370801882807	0.377756768193924	0.517514543228398	0.535111270513132	0.238748041658315
A4GALT	2.43725751723549	1.11087205964022e-07	8.3984573853881e-07	8.73736750527834e-07	3.8983095593069e-07
A4GNT	0.020877177986208	0.96650564971521	0.979855210376706	0.980489733303228	0.437460424759423
AAAS	0.564177224976016	0.0343722601173108	0.0764734134505389	0.0795594103820742	0.0354966424198017
AACS	0.114746196294865	0.15541849133273	0.261951264394953	0.272327328929787	0.121502984621646
AADAC	-0.629462073755558	0.213272914195714	0.335234153342316	0.34819839351181	0.155354015399076
AADACL2	10.0204882511723	1.84571039026028e-19	4.07785867213597e-18	4.24241598403869e-18	1.89281849197066e-18
AADACL3	-0.299364548236879	0.273762699563648	0.405873121954586	0.420777508862934	0.187736292899524
AADACL4	-0.0491060308519383	0.831816613716227		0.89848334533893	0.400872026030363
AADAT	0.0642525305776942	0.656487249478645	0.76499792172531	0.780601528639082	0.348277258483746
AAGAB	-0.3043902428035	0.063313100093113	0.126320043996221	0.13141754455981	0.0586339386444096
AAK1	-0.0142059709669242	0.952296781375673	0.971666527346158	0.972922511973123	0.434084193734378
AAMDC	-0.25564429306292	0.0126160649059596	0.032846747942571	0.0341722408006511	0.0152464655853882
AAMP	0.200097006350294	0.0319978384257552	0.0719766015236014	0.0748811347649198	0.0334093585155356
AANAT	1.71677760730466	0.0215127318793666	0.0515381226501766	0.0536178845070002	0.0239224356303179
AARD	-1.7487073864263	2.78349312000499e-08	2.27757910027577e-07	2.36948819387633e-07	1.05718323868977e-07
AARS2	0.339453127208902	0.00108588717230281	0.00391384186322024	0.0040717804648262	0.0018166868567497
AARSD1	0.0342479668784089	0.853902418518141	0.907515327144272	0.913034283594251	0.407364148704994
AASDH	-0.0314529195362278	0.775288398490529	0.853820881401822	0.861654592665052	0.384440317221137
AASDHPPT	0.0574647568348432	0.603222476863478	0.722833352076878	0.739597966848466	0.329982895015868
AASS	0.345471023729679	0.00205891752579977	0.0068536455921338	0.00713021660306212	0.00318125471165704
AATF	0.351441199120116	0.00194844373034786	0.00655331471890384	0.00681776622173891	0.00304185021624288
AATK	0.752444618963961	0.00011409402445828	0.000519593758184176	0.000540561368639258	0.000241179685927759
ABAT	-0.00240466486458725	0.975334024594486	0.9858471791957	0.986538156246676	0.440159020757008
ABCA1	-0.00622947253508023	0.983607100459964	0.990667015697271	0.991148314705004	0.442215913153621
ABCA10	0.286949523205542	0.421616113851979	0.561018584777137	0.579407117205259	0.258511308167729
ABCA12	3.81917318077828	9.60121505868865e-18	1.88641015867378e-16	1.96253407806767e-16	8.75614463094856e-17
ABCA13	-0.566626823801147	0.264418769254255	0.395611304062746	0.410162800608768	0.183000379178204
ABCA2	0.120116112484831	0.328016748959995	0.46648758507848	0.482981526425102	0.215489562536334
ABCA3	-0.126975393730411	0.559401237174199	0.685147162769795	0.703090494274284	0.313694530215361
ABCA4	1.03508927961976	4.44172046245314e-17	8.33024483094621e-16	8.66640231140005e-16	3.86664735744728e-16
ABCA5	0.525568271281308	8.82281833860467e-07	5.923994868199e-06	6.16305088990408e-06	2.74973900137471e-06
ABCA6	-3.01800490201537	1.52170106454074e-09	1.45758295816485e-08	1.51640204748488e-08	6.76565864248208e-09
ABCA7	-0.322593649468877	0.289049356155869	0.423928781124718	0.439318176967006	0.19600849429913
ABCA8	0.559988446420102	0.0269197026200669	0.0623817427747239	0.0648990864906695	0.0289557156779801
ABCA9	-0.59743661522845	0.154085960317998	0.260157001441252	0.270489309749517	0.120682924376234
ABCB1	2.53150704888869	0.000159145161927472	0.000703786643207661	0.000732187146381213	0.000326676444617353
ABCB10	-0.259793910229822	0.251677418213185	0.381386843282563	0.395614874184782	0.176509600277985
ABCB11	-0.190349356360342	0.683908770773298	0.786555313294369	0.801704243684633	0.357692556139442
ABCB4	-3.40369922340416	5.34095493180892e-21	1.34166088576217e-19	1.39580207274215e-19	6.22758349100455e-20
ABCB5	3.86030023100071	3.29271357461828e-06	2.00749703862209e-05	2.08850728024366e-05	9.31819325481896e-06
ABCB6	0.235182411961011	0.0612506022059795	0.122888395186906	0.127847415496799	0.0570410711993938
ABCB7	-0.082839888062886	0.473619298666747	0.608817891206168	0.627198893484998	0.27983433689635
ABCB8	0.714857122192982	0.000280539737904714	0.00116743011456869	0.00121454041851335	0.000541885701934242
ABCB9	0.462078233238551	0.0259656658390542	0.0605877773233071	0.0630327276200426	0.0281230112481771
ABCC1	0.347058795489849	0.104016868894665	0.189710951954642	0.197322907846802	0.0880386200379833
ABCC10	-0.10690319134597	0.683527391398006	0.786347139804314	0.801486396933945	0.357595360494397
ABCC11	0.0150182954573761	0.935517240504936	0.961201303448513	0.964155523377536	0.43017266827458
ABCC12	-0.807035836807744	0.0764046659076859	0.14729384489434	0.153237719149044	0.0683693418005168
ABCC2	-1.32976058821997	1.45348679923293e-05	7.91955963504135e-05	8.23914438521934e-05	3.67601972768194e-05
ABCC3	-5.78643568226079	6.05517808351476e-113	1.85064183500607e-110	1.92532236470275e-110	8.59011890541851e-111
ABCC4	-0.939799143705882	2.3939980830112e-11	2.76684484327849e-10	2.87849769504918e-10	1.28428557849652e-10
ABCC5	-0.181038022701015	0.231489522555578	0.357892560211453	0.371360842967324	0.165688294926044
ABCC6	-3.18772511079615	1.52699157024294e-79	2.37749706370655e-77	2.47343823217653e-77	1.10356213115952e-77
ABCC8	-2.4529923222602	3.12241206368222e-20	7.37228736752665e-19	7.66978757273586e-19	3.42199251600519e-19
ABCC9	-1.94441153558588	4.52218632116981e-09	4.06504156016267e-08	4.2290816522051e-08	1.88686917677676e-08
ABCD1	0.207082148531625	0.174977296610601	0.287517453530602	0.298822377442215	0.13332415396446
ABCD2	0.777541222611353	0.0279241326783616	0.0642671713462112	0.066860599370725	0.0298308745180317
ABCD3	0.154527776289723	0.518278243961017	0.649826341892625	0.667930454763241	0.298007343193789
ABCD4	-0.176501009602794	0.322587996699886	0.460792132381419	0.477074582544103	0.21285408957681
ABCE1	0.108039341515324	0.387804599009424	0.528316873487453	0.546200809980032	0.243695808555611
ABCF1	0.117990651406178	0.122031011209103	0.215631671198611	0.224213211606238	0.100036138527934
ABCF2	0.0945807708182075	0.250391873956354	0.379997010370176	0.394171493153993	0.175865613852251
ABCF3	0.605065341214611	6.20507626776859e-07	4.24755614779149e-06	4.41896140678501e-06	1.97158692064533e-06
ABCG1	1.91178744445837	5.23646340195488e-24	1.58283135505244e-22	1.64670469984552e-22	7.3470237676112e-23
ABCG2	-2.0539451110559	7.95585227166865e-06	4.54179819756553e-05	4.72507725716191e-05	2.10816516861975e-05
ABCG4	0.638070885105934	0.149290707516136	0.25377421329141	0.263851924657957	0.117721553947944
ABCG5	-0.469164202165571	0.243015655315754	0.371413448181978	0.385259795887623	0.171889524415455
ABCG8	-0.651469491571385	0.21038388561447	0.331852781055263	0.344687828645685	0.153787723427505
ABHD1	-0.0828313211036852	0.858060219205954	0.910281636297496	0.9157617472023	0.408581048125729
ABHD10	-0.0369669953068664	0.687334016560343	0.789368964945287	0.80454107682476	0.35895825244232
ABHD11	0.497089631314044	0.000166855465758087	0.000733755024479476	0.000763364867323837	0.000340586859569524
ABHD12B	-0.235037437466311	0.616098516874764	0.733205215063535	0.749710243425917	0.334494641193927
ABHD13	-0.46950319423541	0.101187104352245	0.185534048464555	0.192999620276389	0.086109719456293
ABHD14A	0.481509528203858	0.0711423888098388	0.139033035514219	0.144643554276487	0.0645349242763931
ABHD14A-ACY1	0.116550765587625	0.616079397087094	0.733205215063535	0.749710243425917	0.334494641193927
ABHD14B	0.896032287472411	9.27145430783395e-07	6.19247599742985e-06	6.44236626732129e-06	2.87435981023838e-06
ABHD15	-0.860615602448456	0.00445367533228353	0.0134351046762945	0.0139772629236535	0.00623616868986084
ABHD16A	-0.361980552346934	0.0015099814342993	0.00523985147007476	0.00545129966924283	0.00243218035620202
