gene	log2FoldChange	pvalue	padj	padj_mine	qval_mine
A1BG	0.914071044042917	0.000541526561979552	0.00137722841651654	0.00137722841651654	0.000453316668484992
A1CF	-5.65122170067821	9.65766095007604e-08	4.28591065343814e-07	4.28591065343814e-07	1.41071351385203e-07
A2M	4.37133091480894	1.02706757616575e-15	1.01382826101585e-14	1.01382826101585e-14	3.33702996676529e-15
A2ML1	0.0103594453756612	0.984802737816388	0.992757568684539	0.992757568684539	0.326767548688559
A3GALT2	-0.00316861799928754	0.992808964467511	0.998149116792293	0.998149116792293	0.328542184324066
A4GALT	0.529122692361718	0.0869414404332897	0.136485420306319	0.136485420306319	0.0449243678739412
A4GNT	1.43976228567665	0.0176903389063495	0.0333743391804941	0.0333743391804941	0.0109852106366323
AAAS	0.547991138508368	0.00669666072871586	0.0138663553838318	0.0138663553838318	0.00456413035865649
AACS	-0.808996656236675	9.40396791054248e-06	3.18653360992125e-05	3.18653360992125e-05	1.0488520152079e-05
AADAC	0.18908366153966	0.346813639978081	0.44400217290757	0.44400217290757	0.146143939094463
AADACL2	3.98101073178432	0.0112402011235909	0.0221478594571957	0.0221478594571957	0.00728999906101575
AADACL3	-0.935884828970851	0.121660501111367	0.1822653185227	0.1822653185227	0.0599928856986912
AADAT	-0.780463837586402	0.000337432436938544	0.000892919478048821	0.000892919478048821	0.000293905700870055
AAGAB	-1.04851793401022	5.95035550150812e-09	3.02973139082354e-08	3.02973139082354e-08	9.97240344463973e-09
AAK1	0.341522182311284	0.0670292821082565	0.10874195155276	0.10874195155276	0.0357925661504542
AAMDC	0.302942781737983	0.0347111396393104	0.0605989495179404	0.0605989495179404	0.0199462293833907
AAMP	-0.392959445735511	0.000265834473259046	0.000715990184174466	0.000715990184174466	0.000235669175182188
AANAT	0.509675971134411	0.348591691723879	0.445851620722257	0.445851620722257	0.146752687441387
AARD	2.3839070442528	0.00010099385290551	0.000292791218321628	0.000292791218321628	9.63726409210553e-05
AARS2	-0.308425755798023	0.0274334391008043	0.0491624197824001	0.0491624197824001	0.0161818795510967
AARSD1	-0.0873696247245355	0.655072497086962	0.737022075876664	0.737022075876664	0.242591851888564
AASDH	-0.101146609175287	0.43081532518282	0.530372719380521	0.530372719380521	0.174572925828107
AASDHPPT	0.00378081983524449	0.972862059464325	0.984792684313656	0.984792684313656	0.324145895806164
AASS	-0.979437789602986	0.00107176539084481	0.00259044741227132	0.00259044741227132	0.000852649405671262
AATF	-0.887578152924003	3.32785246109315e-22	5.32670896235564e-21	5.32670896235564e-21	1.75329373969188e-21
AATK	0.64526412467276	5.54878489705649e-07	2.2374049609263e-06	2.2374049609263e-06	7.36444986739587e-07
ABAT	2.03003033051326	1.19685188522832e-09	6.56926944140317e-09	6.56926944140317e-09	2.16228426733263e-09
ABCA1	0.109658845268735	0.694753170963592	0.770603265113586	0.770603265113586	0.253645147511921
ABCA10	2.23724572775059	0.000166167254731679	0.000464013717108557	0.000464013717108557	0.000152730766987091
ABCA12	-0.243779738204567	0.628463239779889	0.713139010189556	0.713139010189556	0.234730707258778
ABCA13	-0.551586610554317	0.197023287819575	0.275677040208893	0.275677040208893	0.0907394851475586
ABCA2	0.834676050973089	3.2788580991443e-08	1.53794901072384e-07	1.53794901072384e-07	5.06218077902073e-08
ABCA3	0.569334830029059	0.214384777143248	0.29604786948531	0.29604786948531	0.0974445722276082
